,Unnamed: 0,DEPT,C1_OBMT,C2_OBMT,CDF_x,CTEM_x,DEVI,DTCO,DTSM,ED,GR_EDTC,GTEM_x,HAZI,HAZIM,ITT,ND,P1AZ,PR,RB,SDEV,SDEVM,SPHI,STIT_x,TENS_x,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO,AORT,AORX,ASFI,ATCO,CDF_y,CFTC,CNTC,CTEM_y,DCAL,DNPH,DPHZ,DPH8,DSOZ,ECGR,GDEV,GR,GTEM_y,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,RHO8,RHOZ,RSOZ,RWA_HILT,RXO8,RXOZ,SP,SPAR,STIT_y,TENS_y,TNPH,Brittleness,facies
392,392.0,10870.5,9.5499,9.673,1618.2361,252.5179,0.0875,55.4312,102.9765,-1.9631,29.887,32.8297,55.3428,55.8516,0.0323,-1.2604,154.3971,0.296,99.0538,0.0876,0.1369,-0.0064,0.0,4638.0,23.1215,23.7005,23.64,23.4215,23.0205,23.2578,24.8547,24.47,24.3854,23.7048,22.4261,22.8418,22.9104,22.3254,21.5906,43.2498,24.3854,23.3092,-2047.9996,44.591,814.4505,3770.3271,4638.4009,246.5884,-0.098,-0.0072,-0.0036,-0.0055,0.0406,49.3006,0.0,48.4591,240.6802,8.652,-0.0048,-0.1291,44.8639,409.3376,364.558,0.053,0.1307,0.0432,0.0341,0.0503,4.7907,4.748,0.0402,2.7193,2.7161,0.0,0.0394,521.5297,597.356,-2048.0,-2048.0,0.0,3702.0,0.0434,0.7578038165469365,clean
393,393.0,10871.0,9.566,9.6621,1632.8115,252.5179,0.0884,56.5259,103.2491,-1.9621,35.7932,32.828,55.9602,55.7703,0.0322,-1.2597,152.9056,0.286,96.954,0.0885,0.1385,0.0058,0.0,4672.0,22.7469,23.5572,23.5608,23.2977,22.8404,21.6021,22.5155,21.8382,21.395,20.8516,21.3698,22.64,22.3743,21.8837,21.2844,43.9621,21.395,22.005,-2047.813,46.795,810.8955,3719.2021,4542.4224,246.5884,-0.1204,-0.0071,-0.0015,-0.0105,0.05,53.5072,0.0,52.6459,240.6802,8.6296,-0.0055,-0.1373,53.2742,443.431,395.087,0.0363,0.1565,0.0423,0.0303,0.0371,4.5833,4.734,0.0395,2.7279,2.7125,0.0,0.0335,565.2084,596.423,-2048.0,-2048.0,0.0,3697.0,0.0424,0.7333802692944132,shale
394,394.0,10871.5,9.5711,9.691,1637.4331,252.5179,0.0896,57.4431,104.0706,-1.9611,43.5418,32.8263,55.4344,54.8262,0.0322,-1.259,151.8403,0.2809,96.4021,0.0897,0.1401,0.0157,0.0,4684.0,23.1964,24.1099,24.1514,23.873,23.2897,19.7642,21.6696,20.6817,20.4017,19.8958,20.3844,21.8428,21.8922,21.5158,21.0217,43.1101,20.4017,21.0905,-2048.3335,49.057,813.384,3794.5325,4500.7471,246.5884,-0.098,-0.007,-0.002,-0.0069,0.0485,54.777,0.0,53.8421,240.6802,8.652,-0.0056,-0.1378,59.2196,741.5526,662.0898,0.0465,0.1639,0.0382,0.0312,0.0417,4.6267,4.7009,0.0359,2.7219,2.7134,0.0,0.0263,947.2183,262.6432,-2048.0,-2048.0,0.0,3755.0,0.0383,0.7143603943598577,shale
395,395.0,10872.0,9.5573,9.6733,1613.259,252.5179,0.0909,58.4672,105.4776,-1.9601,44.4823,32.8246,56.5894,54.7847,0.0322,-1.2583,151.5985,0.2782,95.0057,0.091,0.1406,0.0264,0.0,4584.0,24.4467,24.8239,24.7997,24.5979,24.125,18.1221,20.3457,20.3135,20.0567,19.5569,21.9537,23.2616,23.5582,23.1834,22.6603,40.9053,20.0567,22.3423,-2048.5601,45.5505,814.806,3898.0911,4584.5732,246.5884,-0.098,-0.007,0.0059,0.0081,0.0864,50.6016,0.0,49.7379,240.6802,8.652,-0.0058,-0.1494,48.4369,120.1989,106.601,0.0521,0.2578,0.037,0.0318,0.0489,4.6101,4.7944,0.0355,2.6961,2.7,0.0,0.0252,152.3062,233.6699,-2048.0,-2048.0,0.0,3709.0,0.0371,0.6917391282080891,clean
396,396.0,10872.5,9.5682,9.6633,1569.5326,252.5179,0.093,58.2865,104.9681,-1.9591,42.7438,32.8229,56.8029,54.605,0.0321,-1.2576,151.5182,0.2771,94.7033,0.093,0.1409,0.0245,0.0,4605.0,25.8278,26.1493,26.297,26.0833,25.3032,33.2332,34.5677,35.4673,34.9065,33.4241,28.5828,29.3289,29.7861,29.4455,29.0269,38.718,34.5399,30.1186,-2047.7104,34.9861,825.471,4145.3408,4689.0518,246.5884,-0.098,-0.0068,0.0023,-0.019,0.0834,42.3869,0.0,41.6634,240.6802,8.652,-0.0059,-0.1391,41.9035,159.5146,141.6202,0.0364,0.2462,0.0318,0.0246,0.0337,4.658,4.8405,0.0305,2.7425,2.706,0.0,0.0322,202.4412,210.7322,-2048.0,-2048.0,0.0,3754.0,0.0319,0.695765138005991,clean
397,397.0,10873.0,9.5556,9.6792,1598.6836,252.5179,0.0945,58.3409,105.2666,-1.9581,42.2868,32.8212,57.1771,54.7843,0.0321,-1.2569,150.3706,0.2783,93.1978,0.0946,0.1417,0.0251,0.0,4708.0,26.3583,26.1891,26.2557,26.1049,25.53,49.6243,35.8355,34.0096,34.5225,33.1326,38.4289,34.0159,32.2337,31.6402,30.9326,37.9388,33.4835,30.3549,-2048.4185,26.0221,831.1591,4437.6636,4785.21,246.5884,-0.1204,-0.0065,-0.0046,-0.0143,0.0754,39.0017,0.0,38.3739,240.6802,8.6296,-0.0046,-0.1227,34.9963,380.8847,339.1086,0.0237,0.1987,0.0258,0.0181,0.0223,4.8051,4.8531,0.0246,2.7345,2.7178,0.0,0.0202,485.1133,499.5435,-2048.0,-2048.0,0.0,3746.0,0.0258,0.6975659759715698,clean
398,398.0,10873.5,9.5621,9.6743,1647.3871,252.5179,0.0957,57.6167,104.9239,-1.9571,42.4784,32.8195,56.4485,53.41,0.0321,-1.2562,148.6393,0.2841,92.1965,0.0958,0.1421,0.0175,0.0,4588.0,25.1557,24.8564,24.98,24.927,24.3911,34.1424,34.8097,36.8963,37.8301,36.5936,31.5115,29.1262,28.6104,28.2788,27.9798,39.7525,37.3782,32.912,-2047.743,31.7344,828.315,4592.8667,4838.3496,246.5884,-0.098,-0.0065,-0.0094,-0.0185,0.06,38.6561,0.0,37.9963,240.6802,8.652,-0.0072,-0.112,38.5726,523.8209,467.0894,0.0054,0.161,0.023,0.0171,0.0114,4.9027,4.816,0.0217,2.7416,2.7261,0.0,0.0175,668.2247,453.5752,-2048.0,-2048.0,0.0,3783.0,0.023,0.7146221496346784,clean
399,399.0,10874.0,9.5675,9.6846,1627.8346,252.5179,0.096,57.106,104.0887,-1.9561,44.2261,32.8177,57.7649,53.7233,0.0321,-1.2554,148.1547,0.2847,90.3945,0.0961,0.1412,0.0121,0.0,4712.0,22.9099,22.7095,22.9185,22.9115,22.3245,18.12,19.2534,20.9675,21.9044,21.2913,21.9171,21.9221,22.7665,22.8752,22.6271,43.6493,21.9608,22.8591,-2048.0337,45.6265,832.9365,4419.6909,4810.4136,246.5884,-0.1204,-0.0066,-0.0113,-0.0096,0.0458,45.5152,0.0,44.7825,240.6802,8.6296,-0.0063,-0.1092,40.4228,181.2478,160.9783,0.0272,0.1272,0.0268,0.0254,0.0239,4.5623,4.7263,0.0251,2.7264,2.7294,0.0,0.0138,230.155,268.9996,-2048.0,-2048.0,0.0,3763.0,0.027,0.7251726824416411,clean
400,400.0,10874.5,9.5682,9.6928,1647.3871,252.5179,0.0964,57.2052,104.0338,-1.9551,41.3145,32.816,57.7416,53.5925,0.032,-1.2547,147.0169,0.2833,89.2662,0.0965,0.1418,0.0132,0.0,4702.0,20.6605,20.8531,21.018,20.9798,20.7016,18.9373,19.6417,20.2257,20.8182,20.2678,19.0851,19.4303,20.0177,20.066,19.8015,48.4016,20.6836,20.012,-2048.2234,52.397,830.4481,3981.4902,4712.4858,246.5884,-0.098,-0.007,-0.0095,-0.0134,0.0458,50.1459,0.0,49.2899,240.6802,8.652,-0.0064,-0.1141,57.3648,129.0901,114.5197,0.0488,0.1233,0.0372,0.0343,0.0437,4.5023,4.6533,0.0349,2.7329,2.7263,0.0,0.0252,163.6423,226.8229,-2048.0,-2048.0,0.0,3742.0,0.0379,0.7222424895825235,clean
401,401.0,10875.0,9.5524,9.6636,1666.5841,252.5179,0.0982,56.6465,103.4884,-1.9541,38.1061,32.8143,57.8248,53.243,0.032,-1.254,145.6929,0.2861,87.8716,0.0982,0.1428,0.0071,0.0,4686.0,18.9861,19.2693,19.3218,19.2338,19.0127,20.1705,20.0107,18.9734,19.2861,18.8335,18.0611,18.2565,18.529,18.475,18.5808,52.6702,19.1722,18.5869,-2047.8135,55.3675,831.1591,3658.5984,4521.3354,246.5884,-0.098,-0.0072,-0.0115,-0.009,0.0328,50.1288,0.0,49.2731,240.6802,8.652,-0.0052,-0.1115,52.1004,272.8349,242.6435,0.0466,0.1041,0.0435,0.0419,0.0449,4.5646,4.5612,0.04,2.7254,2.7296,0.0,0.0306,347.0488,238.5806,-2048.0,-2048.0,0.0,3761.0,0.0441,0.7345348831987235,clean
402,402.0,10875.5,9.5738,9.6877,1622.8575,252.5179,0.0998,56.5311,103.2355,-1.9531,35.6784,32.8126,57.6717,53.3513,0.032,-1.2532,145.4747,0.2859,87.8004,0.0999,0.1429,0.0059,0.0,4665.0,18.0785,18.488,18.4834,18.3222,18.0023,12.9169,14.3937,14.5214,14.5903,14.316,16.6494,16.9437,16.6956,17.0384,17.0494,55.3142,14.5903,15.4238,-2047.5457,60.0622,827.2485,3446.384,4404.7681,246.5884,-0.0755,-0.0074,-0.0095,-0.022,0.0485,50.881,0.0,49.9633,240.6802,8.6745,-0.0065,-0.1143,40.3658,225.1659,200.1288,0.0651,0.1539,0.0485,0.0488,0.0494,4.43,4.532,0.0444,2.7476,2.7263,0.0,0.0288,286.1963,320.3535,-2048.0,-2048.0,0.0,3727.0,0.0491,0.7360801433795845,clean
403,403.0,10876.0,9.5438,9.6657,1632.8115,252.5179,0.1013,56.4651,103.4751,-1.9522,34.6566,32.8109,57.7075,53.1553,0.0319,-1.2525,144.5479,0.288,86.844,0.1014,0.142,0.0051,0.0,4674.0,17.7825,18.4013,18.3521,18.1769,17.8675,16.9674,17.6732,17.122,17.379,16.9918,16.9749,17.6573,17.6105,17.3576,17.2232,56.2351,17.2957,16.9674,-2047.8352,58.9106,824.4045,3395.79,4428.3384,246.5884,-0.098,-0.0075,0.0,-0.0127,0.0928,49.3426,0.0,48.5004,240.6802,8.652,-0.0049,-0.1314,50.8326,231.5598,205.8325,0.0589,0.2797,0.0522,0.0492,0.0606,4.2079,4.5957,0.0481,2.7318,2.7099,0.0,0.04,294.3605,302.669,-2048.0,-2048.0,0.0,3734.0,0.0522,0.734505921074512,clean
404,404.0,10876.5,9.5719,9.6681,1618.2361,252.5179,0.1033,56.5533,103.5215,-1.9512,36.2114,32.8092,58.0777,52.5567,0.0319,-1.2517,143.8903,0.2873,85.81,0.1034,0.1424,0.0061,0.0,4576.0,18.0141,18.6967,18.6144,18.4164,18.102,22.1532,20.6037,18.8907,18.4647,18.0494,18.2495,19.0085,18.9958,18.3526,17.9917,55.5121,18.0998,18.2983,-2047.9417,54.7959,824.76,3453.29,4422.3486,246.5884,-0.098,-0.0074,0.0024,-0.0013,0.1101,54.2105,0.0,53.2852,240.6802,8.652,-0.0052,-0.1403,49.9903,323.0881,287.5083,0.0473,0.3193,0.0499,0.0489,0.0541,4.758,4.6315,0.046,2.7122,2.7059,0.0,0.0383,411.2613,489.7849,-2048.0,-2048.0,0.0,3766.0,0.0494,0.7318016244322803,shale
405,405.0,10877.0,9.556,9.6686,1622.8575,252.5179,0.1041,56.846,103.6627,-1.9502,37.2863,32.8075,58.375,52.0861,0.0319,-1.251,143.18,0.285,84.8055,0.1042,0.1415,0.0093,0.0,4624.0,18.4932,19.1641,19.0537,18.8311,18.5029,17.4889,19.1338,18.6498,18.0738,17.6495,18.27,19.1881,18.9319,18.6242,18.3715,54.0739,18.0848,18.4413,-2048.3853,54.7345,821.916,3519.4543,4450.0625,246.5884,-0.098,-0.0073,-0.0061,-0.007,0.0794,48.7341,0.0,47.9023,240.6802,8.652,-0.0022,-0.1353,54.7282,798.0408,715.5677,0.0405,0.2302,0.048,0.042,0.038,4.4861,4.5886,0.0434,2.7219,2.7205,0.0,0.0341,1104.1071,515.2645,-2048.0,-2048.0,0.0,3725.0,0.0475,0.7284869878085061,clean
406,406.0,10877.5,9.5561,9.6723,1613.259,252.5179,0.1073,56.8166,103.709,-1.9492,39.108,32.8058,58.3373,51.9582,0.0319,-1.2502,142.7915,0.2856,84.4586,0.1074,0.1443,0.009,0.0,4565.0,19.2167,19.6936,19.5868,19.3685,19.0406,16.9205,17.8967,17.9598,17.9526,17.5348,18.7357,19.0189,18.8708,18.7511,18.4375,52.0382,17.9526,18.3128,-2048.7529,53.374,815.8726,3625.1289,4528.6655,246.5884,-0.1204,-0.0073,-0.0153,-0.0273,0.0352,47.6432,0.0,46.8762,240.6802,8.6296,-0.0041,-0.1306,41.244,377.0766,335.7088,0.0472,0.1154,0.0461,0.0411,0.0481,4.5764,4.5602,0.0408,2.7566,2.7362,0.0,0.0299,480.2473,470.5677,-2048.0,-2048.0,0.0,3748.0,0.0457,0.7324087377912425,clean
407,407.0,10878.0,9.5817,9.6723,1613.259,252.5179,0.1083,56.723,104.0599,-1.9482,39.2345,32.8041,57.692,51.4636,0.0318,-1.2494,141.7086,0.2886,84.025,0.1084,0.1445,0.008,0.0,4567.0,19.9906,20.2396,20.1868,19.9968,19.6569,21.4587,20.664,20.5095,20.576,20.0305,20.1978,20.3186,20.3448,20.0952,19.7883,50.0235,20.5538,20.1795,-2048.3667,49.5103,815.517,3661.1553,4569.7603,246.5884,-0.1204,-0.0073,-0.0205,-0.0123,0.0084,40.9564,0.0,40.2971,240.6802,8.6296,-0.0021,-0.1308,50.3581,246.389,219.0583,0.0559,0.0318,0.0458,0.0374,0.0468,4.5168,4.5527,0.0401,2.731,2.7451,0.0,0.033,313.291,395.9133,-2048.0,-2048.0,0.0,3729.0,0.0455,0.7367555184464656,clean
408,408.0,10878.5,9.5619,9.6751,1652.0085,252.5179,0.1088,56.633,104.4428,-1.9472,39.6807,32.8024,58.1322,51.5626,0.0318,-1.2486,140.4334,0.2918,82.2967,0.1089,0.1463,0.007,0.0,4650.0,20.7458,20.7834,20.768,20.5971,20.2398,22.5443,22.7641,23.473,23.4407,22.7745,21.4219,21.2485,21.6224,21.0852,20.7369,48.2026,23.4278,22.5443,-2048.7854,46.6813,821.916,3763.1201,4557.3481,246.5884,-0.098,-0.0071,-0.014,-0.0275,0.0196,44.6478,0.0,43.8857,240.6802,8.652,-0.0033,-0.1472,35.0063,447.9113,399.1052,0.0403,0.0825,0.0414,0.0378,0.038,4.6136,4.6326,0.0372,2.757,2.7339,0.0,0.0325,570.9576,339.436,-2048.0,-2048.0,0.0,3722.0,0.0411,0.7368819204528807,clean
409,409.0,10879.0,9.5511,9.6523,1627.8346,252.5179,0.1101,56.8079,104.5749,-1.9462,40.5304,32.8006,57.3526,51.8135,0.0318,-1.2479,140.0535,0.2907,82.6992,0.1102,0.1469,0.0089,0.0,4527.0,21.2436,21.245,21.2658,21.0903,20.6974,20.201,19.7049,20.878,21.9397,21.3025,22.1072,21.3488,21.7977,21.6919,21.3005,47.0729,21.9347,21.7494,-2048.3843,45.234,827.9595,3815.1023,4641.0332,246.5884,-0.098,-0.0071,-0.0049,-0.0176,0.0566,44.6478,0.0,43.8857,240.6802,8.652,-0.0039,-0.165,52.0468,283.8011,252.4313,0.0485,0.1889,0.042,0.0423,0.0466,4.5891,4.6956,0.0387,2.7401,2.7184,0.0,0.0328,361.0576,373.697,-2048.0,-2048.0,0.0,3759.0,0.0417,0.7301582805468982,clean
410,410.0,10879.5,9.578,9.6804,1627.8346,252.5179,0.1114,57.2941,104.571,-1.9452,41.606,32.7989,57.455,52.0821,0.0317,-1.2471,139.0113,0.2855,81.5595,0.1115,0.1489,0.0141,0.0,4648.0,21.3344,21.4473,21.4906,21.3175,20.8981,25.1356,23.4248,23.444,23.7431,23.0515,22.8669,22.0954,22.2012,21.9337,21.56,46.8726,23.7409,22.4288,-2048.2134,43.7314,825.1155,3775.2878,4675.9448,246.5884,-0.1092,-0.0072,0.0021,0.0013,0.0955,47.6667,0.0,46.8762,240.6802,8.6408,-0.0076,-0.1783,44.8963,268.2798,238.5813,0.0417,0.2904,0.0446,0.044,0.0465,4.5635,4.7241,0.0416,2.7077,2.7064,0.0,0.041,341.2347,357.2806,-2048.0,-2048.0,0.0,3741.0,0.0443,0.7171820769880003,clean
411,411.0,10880.0,9.5609,9.6771,1632.8115,252.5179,0.114,57.5954,104.8595,-1.9442,40.4759,32.7972,58.1906,52.2617,0.0317,-1.2463,138.1173,0.284,79.9292,0.1141,0.1488,0.0173,0.0,4555.0,21.1814,21.4701,21.5335,21.3718,20.7669,23.1168,22.6261,22.1683,22.8529,22.2196,21.3254,21.5337,21.7528,21.5373,21.0647,47.2112,22.8523,21.639,-2047.7383,46.8925,826.182,3736.4236,4669.1226,246.5884,-0.098,-0.0073,0.0012,0.0015,0.1095,45.2563,0.0,44.4838,240.6802,8.652,-0.0013,-0.1762,45.7365,304.7263,271.1114,0.0358,0.3016,0.0457,0.0374,0.0372,4.634,4.6958,0.0426,2.7074,2.7079,0.0,0.0415,387.7928,382.9983,-2048.0,-2048.0,0.0,3760.0,0.0456,0.7113578681711255,clean
412,412.0,10880.5,9.5755,9.6647,1613.259,252.5179,0.1164,58.3114,105.2142,-1.9432,39.095,32.7955,57.3163,52.0214,0.0317,-1.2455,137.4244,0.2783,80.1119,0.1165,0.1496,0.0248,0.0,4560.0,20.8864,21.2461,21.313,20.994,20.4104,16.7258,18.0713,18.1779,17.6931,17.2905,19.4494,20.0235,20.3202,20.3907,19.8741,47.878,17.6931,17.9443,-2047.9231,51.4156,832.5811,3755.2654,4657.6616,246.5884,-0.098,-0.0072,0.0015,-0.0058,0.1139,47.344,0.0,46.5359,240.6802,8.652,-0.0031,-0.1723,44.8706,228.0106,202.6663,0.0526,0.2928,0.0445,0.0355,0.0424,4.7909,4.7065,0.0417,2.7199,2.7075,0.0,0.0308,289.8283,346.1455,-2048.0,-2048.0,0.0,3734.0,0.0445,0.6960826560731546,clean
413,413.0,10881.0,9.5646,9.6723,1632.8115,252.5179,0.1179,58.3476,105.1837,-1.9421,40.2669,32.7938,57.7326,51.4575,0.0317,-1.2447,136.6774,0.2778,78.9399,0.118,0.1514,0.0251,0.0,4540.0,20.5756,20.9943,21.0333,20.7057,20.2142,20.1657,21.924,20.7186,20.1702,19.6437,20.1402,21.1573,21.0729,20.7397,20.2765,48.6013,20.1702,20.1893,-2047.8022,49.6518,833.2921,3750.0969,4643.3647,246.5884,-0.098,-0.0072,0.0039,0.0095,0.1128,45.2143,0.0,44.4426,240.6802,8.652,-0.0033,-0.1689,49.0808,238.0517,211.6202,0.0407,0.2892,0.0441,0.0358,0.0459,4.7791,4.752,0.0417,2.6938,2.7033,0.0,0.0351,302.6439,335.7395,-2048.0,-2048.0,0.0,3766.0,0.0443,0.6943697507927811,clean
414,414.0,10881.5,9.5682,9.6827,1613.259,252.5179,0.1189,57.4554,104.7387,-1.9411,40.9764,32.7921,57.8594,50.9008,0.0316,-1.2438,136.1873,0.2848,78.3269,0.119,0.1543,0.0158,0.0,4544.0,20.154,20.6467,20.6204,20.4047,19.9209,26.1034,25.3831,23.4118,22.7965,22.2007,22.1801,23.114,23.0794,22.4764,21.9847,49.6179,22.7965,21.6227,-2047.4429,45.0854,841.113,3732.3604,4577.4868,246.5884,-0.098,-0.0072,0.0035,0.0016,0.092,47.344,0.0,46.5359,240.6802,8.652,-0.0091,-0.1606,37.681,535.2878,477.3547,0.0389,0.2677,0.0417,0.0394,0.0477,4.7605,4.7593,0.0405,2.7072,2.7041,0.0,0.0374,682.9116,467.8497,-2048.0,-2048.0,0.0,3759.0,0.0429,0.7134655233826988,clean
415,415.0,10882.0,9.5582,9.6767,1618.2361,252.5179,0.1215,57.098,104.6942,-1.94,38.961,32.7904,59.2178,51.0603,0.0316,-1.243,135.0954,0.2883,75.8827,0.1216,0.1555,0.012,0.0,4583.0,19.5691,19.9714,19.862,19.6372,19.214,21.5854,21.526,21.6014,21.0632,20.5101,21.0552,21.1133,20.866,20.4879,20.0646,51.1011,21.0632,21.0639,-2047.3691,47.4942,831.1591,3618.7207,4499.001,246.5884,-0.1204,-0.0072,-0.0006,0.0004,0.0712,46.2197,0.0,45.4756,240.6802,8.6296,-0.0087,-0.1492,51.1552,552.9416,493.1704,0.0446,0.2151,0.0433,0.0378,0.0429,4.6651,4.7083,0.0419,2.7093,2.711,0.0,0.0369,705.5397,600.0222,-2048.0,-2048.0,0.0,3699.0,0.045,0.7225738639783365,clean
416,416.0,10882.5,9.5856,9.6938,1652.0085,252.5179,0.1229,56.9814,105.0145,-1.939,37.6891,32.7887,58.145,50.9538,0.0316,-1.2421,134.2378,0.2914,76.0887,0.123,0.1584,0.0108,0.0,4481.0,18.8826,19.2175,19.1101,19.0057,18.573,18.0892,17.7852,17.9904,18.1122,17.6749,18.5218,18.5841,18.5252,18.4097,18.0097,52.9588,18.1122,18.3414,-2047.631,53.9905,827.604,3547.0579,4405.6709,246.5884,-0.098,-0.0072,-0.002,-0.0047,0.0687,48.6069,0.0,47.7773,240.6802,8.652,-0.0083,-0.1438,47.609,393.3279,350.2201,0.0268,0.1977,0.0434,0.0404,0.0386,4.6168,4.6889,0.0416,2.7181,2.7135,0.0,0.0314,501.016,590.5093,-2048.0,-2048.0,0.0,3741.0,0.0449,0.726008880883181,clean
417,417.0,10883.0,9.5856,9.6877,1608.2821,252.5179,0.1252,57.1473,104.9943,-1.9379,38.7384,32.787,58.3864,50.035,0.0315,-1.2412,133.9805,0.2895,75.588,0.1253,0.1585,0.0125,0.0,4565.0,18.1908,18.476,18.3423,18.1782,17.8485,15.8294,16.1588,16.362,16.624,16.2517,17.1446,17.3969,17.277,17.1792,16.641,54.9729,16.624,17.0884,-2048.2163,58.3273,825.1155,3402.7568,4357.9478,246.5884,-0.1204,-0.0074,0.0,-0.0119,0.0866,49.4936,0.0,48.6968,240.6802,8.6296,-0.0091,-0.1434,43.055,182.3425,161.9531,0.0542,0.208,0.0493,0.046,0.0511,4.5884,4.7255,0.0458,2.7303,2.71,0.0,0.0349,231.5503,296.6024,-2048.0,-2048.0,0.0,3727.0,0.0495,0.7217384877194571,clean
418,418.0,10883.5,9.5602,9.6743,1642.41,252.5179,0.1261,56.96,104.8937,-1.9368,39.8986,32.7853,58.1787,49.9257,0.0315,-1.2403,132.7269,0.2909,74.5485,0.1262,0.1601,0.0105,0.0,4576.0,17.7146,18.0108,17.8956,17.6895,17.3687,18.1403,17.8712,17.3961,17.6204,17.2021,17.2514,17.494,17.4169,17.1874,16.8876,56.4505,17.6204,17.4604,-2048.8486,57.9662,817.2946,3311.6956,4313.3984,246.5884,-0.098,-0.0075,0.0025,-0.0021,0.0983,49.2181,0.0,48.378,240.6802,8.652,-0.0099,-0.143,53.897,173.5893,154.1565,0.0616,0.2382,0.0527,0.0415,0.0603,4.708,4.7813,0.0483,2.7136,2.7058,0.0,0.0411,220.3884,336.2069,-2048.0,-2048.0,0.0,3709.0,0.0521,0.7247752171186066,clean
419,419.0,10884.0,9.548,9.6663,1637.4331,252.5179,0.1269,57.0793,104.8742,-1.9358,38.6284,32.7836,57.5979,49.9225,0.0315,-1.2394,132.0186,0.2895,74.4229,0.127,0.1614,0.0118,0.0,4552.0,17.5718,17.9698,17.8743,17.6679,17.3248,17.8793,18.7139,18.132,18.1047,17.6771,17.0061,17.626,17.3841,17.1263,16.827,56.9094,18.1047,17.9643,-2048.1323,58.8025,820.494,3326.7188,4180.48,246.5884,-0.098,-0.0073,-0.0007,-0.0008,0.0897,48.436,0.0,47.6093,240.6802,8.652,-0.0092,-0.1364,46.6571,808.5179,722.0604,0.0525,0.2234,0.0469,0.0442,0.0447,4.8804,4.7668,0.0434,2.7114,2.7112,0.0,0.034,1033.0201,249.897,-2048.0,-2048.0,0.0,3740.0,0.0467,0.7232718670540784,clean
420,420.0,10884.5,9.5743,9.6816,1622.8575,252.5179,0.1288,56.52,105.0125,-1.9347,36.4864,32.7818,57.191,49.5305,0.0315,-1.2385,131.3431,0.2961,74.1556,0.129,0.1633,0.0057,0.0,4555.0,17.769,18.1849,18.0772,17.8701,17.498,14.9541,15.8083,15.9301,15.9962,15.6497,16.6657,17.1217,17.0424,16.9421,16.6302,56.2779,15.9962,16.4394,-2048.2302,60.0034,820.494,3293.5891,4170.9443,246.5884,-0.0755,-0.0074,-0.0016,0.0011,0.0956,50.6182,0.4739,49.7053,240.6802,8.6745,-0.0101,-0.1395,44.2323,174.4747,154.9454,0.0434,0.2511,0.0483,0.0427,0.041,4.6095,4.7624,0.0442,2.7081,2.7127,0.0,0.0313,221.5181,343.0597,-2048.0,-2048.0,0.0,3722.0,0.0478,0.7355633393153564,clean
421,421.0,10885.0,9.5792,9.6909,1652.0085,252.5179,0.1301,56.5753,105.3805,-1.9336,37.8811,32.7801,56.8401,49.3629,0.0314,-1.2376,130.4496,0.2975,73.6069,0.1302,0.1638,0.0064,0.0,4556.0,18.207,18.5866,18.4688,18.2543,17.8471,18.1696,18.6663,18.3248,18.001,17.562,18.1898,18.4659,18.523,18.2161,17.8645,54.9238,18.001,18.194,-2048.3159,54.976,825.1155,3358.042,4244.4541,246.5884,-0.098,-0.0073,-0.005,-0.0096,0.0953,47.5214,0.0,46.7103,240.6802,8.652,-0.0103,-0.1416,60.1849,416.1377,391.2732,0.0696,0.2565,0.0473,0.0469,0.0644,4.7402,4.762,0.0436,2.7265,2.7185,0.0175,0.0342,1166.5592,361.3198,-2048.0,-2048.0,0.0,3691.0,0.0475,0.7358816575553422,clean
422,422.0,10885.5,9.5548,9.6852,1613.259,252.5179,0.1325,56.9926,105.693,-1.9325,37.8893,32.7784,56.9498,49.0839,0.0314,-1.2367,129.8273,0.295,72.8744,0.1326,0.1648,0.0109,0.0,4541.0,18.6721,19.0125,18.8957,18.7087,18.1994,21.628,21.9628,22.0715,21.3056,20.6969,19.8507,20.1128,20.2576,19.9667,19.4456,53.5559,21.3056,21.1924,-2048.425,50.376,831.8701,3417.9563,4278.1855,246.5884,-0.098,-0.0073,-0.0069,-0.0052,0.0896,47.7873,0.0,46.9716,240.6802,8.652,-0.01,-0.1448,39.1662,611.7021,555.4905,0.0486,0.2651,0.0461,0.0412,0.0463,4.8485,4.8018,0.0421,2.7189,2.7219,0.0,0.0378,1051.1361,771.3589,-2048.0,-2048.0,0.0,3745.0,0.0461,0.7282095753292354,clean
